source_paper_id,target_paper_id
43,5939.0
43,4620.0
43,5940.0
43,5941.0
43,5942.0
43,5943.0
43,5944.0
43,5945.0
43,5946.0
43,5947.0
43,5948.0
43,5949.0
44,5950.0
44,5951.0
44,5952.0
44,5953.0
44,5954.0
44,5955.0
44,5956.0
44,5957.0
44,5958.0
44,5959.0
44,5960.0
44,5961.0
44,4883.0
44,5962.0
44,1464.0
44,5963.0
44,1786.0
44,5964.0
44,5965.0
44,5966.0
44,5967.0
44,5968.0
44,5969.0
44,5970.0
44,5971.0
44,5972.0
44,5973.0
44,5974.0
44,5975.0
44,5976.0
44,5977.0
44,4682.0
44,5978.0
44,5979.0
44,5980.0
44,5981.0
44,5982.0
44,5983.0
44,5984.0
44,5985.0
44,5986.0
44,5987.0
44,5988.0
44,5989.0
44,5990.0
44,5991.0
44,5992.0
44,5993.0
44,5994.0
44,5995.0
44,5996.0
44,5997.0
44,5998.0
44,5999.0
44,6000.0
44,6001.0
44,6002.0
44,6003.0
44,6004.0
44,6005.0
44,6006.0
44,6007.0
44,6008.0
44,6009.0
44,6010.0
44,6011.0
44,6012.0
44,6013.0
44,6014.0
44,6015.0
44,6016.0
44,6017.0
44,6018.0
44,6019.0
44,6020.0
44,6021.0
44,6022.0
44,6023.0
44,6024.0
44,6025.0
44,4839.0
44,6026.0
44,6027.0
44,6028.0
44,6029.0
44,6030.0
44,6031.0
44,6032.0
44,6033.0
44,6034.0
44,6035.0
44,6036.0
45,6037.0
45,6038.0
45,6039.0
45,6040.0
45,862.0
45,6041.0
45,6042.0
45,6043.0
45,6044.0
45,6045.0
45,6046.0
45,1684.0
45,6047.0
45,6048.0
45,6049.0
45,6050.0
45,6051.0
45,6052.0
45,6053.0
45,6054.0
45,6055.0
45,6056.0
45,6057.0
45,6058.0
45,6059.0
45,6060.0
45,6061.0
45,6062.0
45,6063.0
45,4582.0
45,6064.0
45,3727.0
45,4548.0
45,6065.0
45,6066.0
45,6067.0
45,6068.0
45,5652.0
45,6069.0
45,4839.0
45,6070.0
45,6071.0
45,6072.0
45,4983.0
47,6073.0
47,6074.0
47,6075.0
47,4633.0
47,6076.0
47,6077.0
47,6078.0
47,4638.0
47,6079.0
47,6080.0
47,6081.0
47,6082.0
47,5812.0
47,6083.0
48,6084.0
48,1259.0
48,2270.0
48,6085.0
48,6086.0
48,5146.0
48,6087.0
48,2930.0
48,6088.0
48,5136.0
48,6089.0
48,3931.0
48,4646.0
48,4330.0
48,6090.0
48,6091.0
48,4358.0
48,4392.0
48,6092.0
48,6093.0
48,4420.0
48,6094.0
48,6095.0
48,4823.0
48,4827.0
48,4831.0
48,6096.0
48,6097.0
48,4620.0
48,4524.0
48,4840.0
48,6098.0
49,6099.0
49,6100.0
49,6101.0
49,6102.0
49,6103.0
49,6104.0
49,6105.0
49,5987.0
49,5988.0
49,6106.0
49,6107.0
49,6108.0
49,5998.0
49,6000.0
49,4691.0
49,6109.0
49,6110.0
49,6111.0
49,4392.0
49,5233.0
49,6112.0
49,6012.0
49,6014.0
49,6113.0
49,6015.0
49,6114.0
49,5647.0
49,4653.0
49,6115.0
49,6116.0
49,6117.0
49,6021.0
49,4834.0
49,6118.0
49,4620.0
49,4839.0
50,6119.0
50,6120.0
50,6121.0
50,6122.0
50,6123.0
50,6124.0
50,6125.0
50,6126.0
50,6127.0
50,6128.0
50,6129.0
50,6130.0
50,6131.0
50,6132.0
50,6133.0
50,6134.0
50,6135.0
50,6136.0
50,6137.0
50,6138.0
50,6139.0
50,6140.0
50,6141.0
50,6142.0
50,6143.0
50,6144.0
50,6145.0
50,6146.0
50,6147.0
50,6148.0
50,6149.0
50,4653.0
50,6150.0
50,6151.0
50,6152.0
50,5678.0
50,6153.0
50,6154.0
50,6155.0
50,6156.0
50,6157.0
50,6158.0
51,6159.0
